Channel,Category,Sub Category,Manufacturer,Brand,Revenue,Date,Units,Price,Price Tier
MASS,APDEO,ST/SL,P&G CORP,SECRET,18303081,4/1/2018,17,1076652,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,0,5/1/2018,0,0,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,842025,5/1/2018,69,12203,c.$50 - $100
MASS,APDEO,GEL,P&G CORP,SECRET,14814210,5/1/2018,36,411506,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,225435,5/1/2018,59,3821,b.$25 - $50
MASS,APDEO,SFTSOL,P&G CORP,SECRET,4188909,5/1/2018,63,66491,c.$50 - $100
MASS,APDEO,ST/SL,P&G CORP,SECRET,18703856,5/1/2018,22,850175,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,0,6/1/2018,7,0,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,1192565,6/1/2018,35,34073,c.$50 - $100
MASS,APDEO,GEL,P&G CORP,SECRET,19285227,6/1/2018,63,306115,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,298420,6/1/2018,79,3777,b.$25 - $50
MASS,APDEO,SFTSOL,P&G CORP,SECRET,5445185,6/1/2018,88,61877,c.$50 - $100
MASS,APDEO,ST/SL,P&G CORP,SECRET,24392359,6/1/2018,3,8130786,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,0,7/1/2018,59,0,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,1578637,7/1/2018,2,789319,d.$100+
MASS,APDEO,GEL,P&G CORP,SECRET,15372587,7/1/2018,48,320262,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,242795,7/1/2018,58,4186,b.$25 - $50
MASS,APDEO,SFTSOL,P&G CORP,SECRET,4244570,7/1/2018,67,63352,c.$50 - $100
MASS,APDEO,ST/SL,P&G CORP,SECRET,19237732,7/1/2018,14,1374124,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,0,8/1/2018,58,0,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,2207410,8/1/2018,26,84900,c.$50 - $100
MASS,APDEO,GEL,P&G CORP,SECRET,15496397,8/1/2018,58,267179,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,235644,8/1/2018,38,6201,c.$50 - $100
MASS,APDEO,SFTSOL,P&G CORP,SECRET,3944247,8/1/2018,73,54031,c.$50 - $100
MASS,APDEO,ST/SL,P&G CORP,SECRET,19121107,8/1/2018,51,374924,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,0,9/1/2018,48,0,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,2742017,9/1/2018,6,457003,d.$100+
MASS,APDEO,GEL,P&G CORP,SECRET,17784309,9/1/2018,77,230965,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,277462,9/1/2018,3,92487,c.$50 - $100
MASS,APDEO,SFTSOL,P&G CORP,SECRET,4640975,9/1/2018,28,165749,d.$100+
MASS,APDEO,ST/SL,P&G CORP,SECRET,22769915,9/1/2018,87,261723,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,0,10/1/2018,84,0,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,1860168,10/1/2018,27,68895,c.$50 - $100
MASS,APDEO,GEL,P&G CORP,SECRET,13309975,10/1/2018,85,156588,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,220991,10/1/2018,4,55248,c.$50 - $100
MASS,APDEO,SFTSOL,P&G CORP,SECRET,3673456,10/1/2018,63,58309,c.$50 - $100
MASS,APDEO,ST/SL,P&G CORP,SECRET,17187768,10/1/2018,45,381950,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,0,11/1/2018,59,0,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,1694910,11/1/2018,97,17473,c.$50 - $100
MASS,APDEO,GEL,P&G CORP,SECRET,12903279,11/1/2018,22,586513,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,201066,11/1/2018,26,7733,c.$50 - $100
MASS,APDEO,SFTSOL,P&G CORP,SECRET,3942120,11/1/2018,9,438013,d.$100+
MASS,APDEO,ST/SL,P&G CORP,SECRET,16668656,11/1/2018,92,181181,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,0,12/1/2018,23,0,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,1960457,12/1/2018,14,140033,d.$100+
MASS,APDEO,GEL,P&G CORP,SECRET,16135482,12/1/2018,10,1613548,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,247324,12/1/2018,36,6870,c.$50 - $100
MASS,APDEO,SFTSOL,P&G CORP,SECRET,4494694,12/1/2018,40,112367,d.$100+
MASS,APDEO,ST/SL,P&G CORP,SECRET,21738550,12/1/2018,5,4347710,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,0,1/1/2019,78,0,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,1479395,1/1/2019,86,17202,c.$50 - $100
MASS,APDEO,GEL,P&G CORP,SECRET,12631360,1/1/2019,93,135821,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,159629,1/1/2019,69,2313,a.less than $25
MASS,APDEO,SFTSOL,P&G CORP,SECRET,3470939,1/1/2019,89,38999,c.$50 - $100
MASS,APDEO,ST/SL,P&G CORP,SECRET,16813861,1/1/2019,91,184768,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,0,2/1/2019,100,0,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,1879243,2/1/2019,75,25057,c.$50 - $100
MASS,APDEO,GEL,P&G CORP,SECRET,13143542,2/1/2019,56,234706,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,163374,2/1/2019,35,4668,b.$25 - $50
MASS,APDEO,SFTSOL,P&G CORP,SECRET,3371142,2/1/2019,74,45556,c.$50 - $100
MASS,APDEO,ST/SL,P&G CORP,SECRET,18053711,2/1/2019,70,257910,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,531,3/1/2019,6,89,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,2559134,3/1/2019,18,142174,d.$100+
MASS,APDEO,GEL,P&G CORP,SECRET,16666070,3/1/2019,66,252516,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,183460,3/1/2019,62,2959,b.$25 - $50
MASS,APDEO,SFTSOL,P&G CORP,SECRET,4411512,3/1/2019,3,1470504,d.$100+
MASS,APDEO,ST/SL,P&G CORP,SECRET,24276802,3/1/2019,80,303460,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,7806,4/1/2019,6,1301,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,2152730,4/1/2019,92,23399,c.$50 - $100
MASS,APDEO,GEL,P&G CORP,SECRET,13238152,4/1/2019,47,281663,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,148458,4/1/2019,75,1979,a.less than $25
MASS,APDEO,SFTSOL,P&G CORP,SECRET,3502274,4/1/2019,90,38914,c.$50 - $100
MASS,APDEO,ST/SL,P&G CORP,SECRET,19381987,4/1/2019,71,272986,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,23658,5/1/2019,1,23658,c.$50 - $100
MASS,APDEO,AER,P&G CORP,SECRET,2447434,5/1/2019,7,349633,d.$100+
MASS,APDEO,GEL,P&G CORP,SECRET,14823133,5/1/2019,42,352932,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,162512,5/1/2019,25,6500,c.$50 - $100
MASS,APDEO,SFTSOL,P&G CORP,SECRET,3933921,5/1/2019,24,163913,d.$100+
MASS,APDEO,ST/SL,P&G CORP,SECRET,20340571,5/1/2019,62,328074,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,32824,6/1/2019,39,842,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,3016575,6/1/2019,84,35912,c.$50 - $100
MASS,APDEO,GEL,P&G CORP,SECRET,19031730,6/1/2019,14,1359409,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,211724,6/1/2019,48,4411,b.$25 - $50
MASS,APDEO,SFTSOL,P&G CORP,SECRET,4903873,6/1/2019,61,80391,c.$50 - $100
MASS,APDEO,ST/SL,P&G CORP,SECRET,25813564,6/1/2019,54,478029,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,31997,7/1/2019,100,320,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,2476416,7/1/2019,83,29836,c.$50 - $100
MASS,APDEO,GEL,P&G CORP,SECRET,15245408,7/1/2019,35,435583,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,165911,7/1/2019,98,1693,a.less than $25
MASS,APDEO,SFTSOL,P&G CORP,SECRET,3755078,7/1/2019,72,52154,c.$50 - $100
MASS,APDEO,ST/SL,P&G CORP,SECRET,20437301,7/1/2019,18,1135406,d.$100+
MASS,APDEO,A/O FORM,P&G CORP,SECRET,38014,8/1/2019,81,469,a.less than $25
MASS,APDEO,AER,P&G CORP,SECRET,2506837,8/1/2019,14,179060,d.$100+
MASS,APDEO,GEL,P&G CORP,SECRET,15633463,8/1/2019,82,190652,d.$100+
MASS,APDEO,R-ON,P&G CORP,SECRET,169959,8/1/2019,46,3695,b.$25 - $50
MASS,APDEO,SFTSOL,P&G CORP,SECRET,3710752,8/1/2019,90,41231,c.$50 - $100
MASS,APDEO,ST/SL,P&G CORP,SECRET,21020660,8/1/2019,95,221270,d.$100+
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,401,8/1/2017,30,13,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,1195236,8/1/2017,80,14940,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,20437931,8/1/2017,25,817517,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,21340467,8/1/2017,6,3556745,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,4842442,8/1/2017,56,86472,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,-15,8/1/2017,19,-1,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,588332,8/1/2017,42,14008,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,18360,8/1/2017,95,193,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,0,9/1/2017,39,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,1284993,9/1/2017,73,17603,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,23912905,9/1/2017,70,341613,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,23388570,9/1/2017,71,329416,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,6820807,9/1/2017,2,3410404,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,0,9/1/2017,28,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,1127276,9/1/2017,83,13582,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,22945,9/1/2017,94,244,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,0,10/1/2017,79,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,880912,10/1/2017,31,28417,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,19254821,10/1/2017,28,687672,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,16591509,10/1/2017,25,663660,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,4837557,10/1/2017,11,439778,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,10,10/1/2017,26,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,1469761,10/1/2017,75,19597,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,17783,10/1/2017,26,684,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,0,11/1/2017,4,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,1072680,11/1/2017,61,17585,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,29304451,11/1/2017,26,1127094,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,19363991,11/1/2017,70,276628,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,5004104,11/1/2017,46,108785,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,54,11/1/2017,54,1,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,2616743,11/1/2017,27,96916,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,21867,11/1/2017,53,413,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,0,12/1/2017,16,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,1727178,12/1/2017,69,25032,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,77671285,12/1/2017,86,903154,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,32624049,12/1/2017,3,10874683,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,10038608,12/1/2017,96,104569,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,115,12/1/2017,1,115,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,2741079,12/1/2017,1,2741079,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,38972,12/1/2017,81,481,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,0,1/1/2018,25,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,731289,1/1/2018,21,34823,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,16711849,1/1/2018,14,1193704,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,17728260,1/1/2018,27,656602,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,3899545,1/1/2018,22,177252,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,0,1/1/2018,84,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,499152,1/1/2018,31,16102,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,16941,1/1/2018,70,242,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,0,2/1/2018,61,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,1011626,2/1/2018,11,91966,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,17450548,2/1/2018,25,698022,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,19180050,2/1/2018,24,799169,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,4785135,2/1/2018,7,683591,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,10,2/1/2018,26,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,360044,2/1/2018,26,13848,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,17449,2/1/2018,70,249,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,0,3/1/2018,61,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,1135436,3/1/2018,30,37848,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,20231054,3/1/2018,71,284944,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,24632057,3/1/2018,87,283127,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,4928172,3/1/2018,42,117337,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,-15,3/1/2018,3,-5,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,1583617,3/1/2018,100,15836,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,94551,3/1/2018,90,1051,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,0,4/1/2018,4,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,677498,4/1/2018,56,12098,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,16674396,4/1/2018,81,205857,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,19201798,4/1/2018,71,270448,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,4312346,4/1/2018,91,47388,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,-15,4/1/2018,79,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,754436,4/1/2018,23,32802,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,499602,4/1/2018,48,10408,c.$50 - $100
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,91,5/1/2018,90,1,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,632129,5/1/2018,6,105355,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,15666478,5/1/2018,89,176028,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,16619942,5/1/2018,9,1846660,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,3702876,5/1/2018,7,528982,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,0,5/1/2018,94,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,575566,5/1/2018,58,9924,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,287689,5/1/2018,1,287689,d.$100+
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,60462,6/1/2018,89,679,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,905504,6/1/2018,5,181101,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,22270895,6/1/2018,12,1855908,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,21797359,6/1/2018,46,473856,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,4276610,6/1/2018,79,54134,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,0,6/1/2018,75,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,878835,6/1/2018,39,22534,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,281524,6/1/2018,17,16560,c.$50 - $100
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,37461,7/1/2018,28,1338,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,714795,7/1/2018,88,8123,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,22206876,7/1/2018,23,965516,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,16610053,7/1/2018,30,553668,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,3463544,7/1/2018,68,50934,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,10,7/1/2018,34,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,547403,7/1/2018,25,21896,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,223069,7/1/2018,77,2897,b.$25 - $50
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,30775,8/1/2018,17,1810,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,704848,8/1/2018,23,30646,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,22324604,8/1/2018,47,474992,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,17346831,8/1/2018,78,222395,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,3220552,8/1/2018,82,39275,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,0,8/1/2018,68,0,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,596363,8/1/2018,5,119273,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,197603,8/1/2018,5,39521,c.$50 - $100
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,23329,9/1/2018,76,307,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,719287,9/1/2018,61,11792,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,26080110,9/1/2018,45,579558,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,20173211,9/1/2018,27,747156,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,4244868,9/1/2018,10,424487,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,5331,9/1/2018,84,63,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,1900794,9/1/2018,55,34560,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,199513,9/1/2018,49,4072,b.$25 - $50
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,7973,10/1/2018,21,380,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,467982,10/1/2018,70,6685,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,19118956,10/1/2018,24,796623,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,15657258,10/1/2018,67,233690,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,3092823,10/1/2018,68,45483,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,22750,10/1/2018,76,299,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,2473758,10/1/2018,23,107555,d.$100+
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,137503,10/1/2018,87,1580,a.less than $25
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,7623,11/1/2018,36,212,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,921050,11/1/2018,98,9398,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,25065238,11/1/2018,53,472929,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,16180021,11/1/2018,62,260968,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,5599109,11/1/2018,76,73672,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL NAIL,LOREAL INC,URBAN DECAY,14200,11/1/2018,39,364,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL SETS,LOREAL INC,URBAN DECAY,4553882,11/1/2018,72,63248,c.$50 - $100
PRESTIGE,SKINCARE,SKINCARE TOTAL FACE,LOREAL INC,URBAN DECAY,153794,11/1/2018,24,6408,c.$50 - $100
PRESTIGE,FRAGRANCES,WOMEN,LOREAL INC,URBAN DECAY,20329,12/1/2018,52,391,a.less than $25
PRESTIGE,MAKEUP,MAKEUP TOTAL ALL OTHER,LOREAL INC,URBAN DECAY,1532628,12/1/2018,66,23222,c.$50 - $100
PRESTIGE,MAKEUP,MAKEUP TOTAL EYE,LOREAL INC,URBAN DECAY,58629272,12/1/2018,7,8375610,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL FACE,LOREAL INC,URBAN DECAY,27604754,12/1/2018,38,726441,d.$100+
PRESTIGE,MAKEUP,MAKEUP TOTAL LIP,LOREAL INC,URBAN DECAY,7873580,12/1/2018,72,109355,d.$100+
